"source","size_bytes","modified","sha256","profile","target","audit_status","state","run_id"
"raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/GDPR/8. Tools_Trainings/Tableau_Dashboard/Engagement Tracking WIP DRAFT 161019.pptx - Shortcut.lnk","6179","2019-11-19T11:46:26","a6d4a30884b56499344dc288cfe908a4fc3a8145f3753687d2b5424ee3511bef","2026-07-16.1","","","unsupported","20260723-115211-479-c1d6ba64"
"raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/GDPR/8. Tools_Trainings/Tableau_Dashboard/HP Dashboard Platform - User Manual.pdf","1593909","2020-03-02T12:10:51","a0b3629c46fbc5ddd1248636878f5e49a41ad0114e8d58697883b45d2135e76e","2026-07-16.1","wiki/_extractions/raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/GDPR/8. Tools_Trainings/Tableau_Dashboard/hp-dashboard-platform-user-manual.pdf.md","ok","green","20260723-115211-479-c1d6ba64"
"raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/GDPR/8. Tools_Trainings/Tableau_Dashboard/Support Process and contact/Account Engagement Dashboard Support Process.pdf","115016","2019-11-19T11:45:47","a189244f102fc5edae7c1dc5ae76674f00bc74b7e2cae87e01bb14287180605c","2026-07-16.1","wiki/_extractions/raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/GDPR/8. Tools_Trainings/Tableau_Dashboard/Support Process and contact/account-engagement-dashboard-support-process.pdf.md","ok","green","20260723-115211-479-c1d6ba64"
"raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/GDPR/8. Tools_Trainings/Training/Storytelling/Storytelling - Internal Participant Workbook (002).pptx","10270220","2019-06-19T15:40:28","cc42a86dec162bc7e631ef40e9e789eb709a0341c15a43d70f97ece509fc24f9","2026-07-16.1","wiki/_extractions/raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/GDPR/8. Tools_Trainings/Training/Storytelling/storytelling-internal-participant-workbook-002.pptx.md","ok","green","20260723-115211-479-c1d6ba64"
"raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/GDPR/ANA_ib-consumer-data-privacy.pdf","4159773","2020-07-31T23:54:53","d8936030eb6716aae08bf322532590ff0b1229bef95df9db13e6f09407be0887","2026-07-16.1","wiki/_extractions/raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/GDPR/ana_ib-consumer-data-privacy.pdf.md","ok","green","20260723-115211-479-c1d6ba64"
"raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/GDPR/GDB report 110520.pdf","2240719","2020-05-19T16:31:57","c3cf9ea7979caf533a05afb8b8ba879a602d9746419128d291dd56276a21261c","2026-07-16.1","wiki/_extractions/raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/GDPR/gdb-report-110520.pdf.md","deferred-ocr","amber","20260723-115211-479-c1d6ba64"
"raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/GDPR/Media and Management/Ziji_inhouse media agency/BPS Premium Q3 Media Plan Deck.pptx","7897207","2019-06-12T15:03:55","36215ec93f11467787ba1e92ea73aac53c7e6c9cc7676ec8ba7be646895db18f","2026-07-16.1","wiki/_extractions/raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/GDPR/Media and Management/Ziji_inhouse media agency/bps-premium-q3-media-plan-deck.pptx.md","ok","green","20260723-115211-479-c1d6ba64"
"raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/Inititive Brief/Initiative Modular Creative Brief Template.pptx","2053989","2020-04-25T00:31:01","d3a626f7a36cfdeecad04bdccba4b03f3db3aa6763130085216472bfab2cd533","2026-07-16.1","wiki/_extractions/raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/Inititive Brief/initiative-modular-creative-brief-template.pptx.md","ok","green","20260723-115211-479-c1d6ba64"
"raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/ANA_training MarTech/ANA Workshop Outline_Modern MarTech.pdf","46596","2020-08-11T14:55:00","195713ddd696304216f3c1b70165b61cea56b1c6bf6dd4d1115405397b0c298b","2026-07-16.1","wiki/_extractions/raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/ANA_training MarTech/ana-workshop-outline_modern-martech.pdf.md","ok","green","20260723-115211-479-c1d6ba64"
"raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/ANA_training MarTech/MarTech Virtual Workshop Tool Kit.pdf","8406923","2020-08-11T20:04:36","09603418df8aa0d77c05db59b0f1ee636e09ec0b44e9e2fc4677544e05333092","2026-07-16.1","wiki/_extractions/raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/ANA_training MarTech/martech-virtual-workshop-tool-kit.pdf.md","ok","green","20260723-115211-479-c1d6ba64"
"raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/DMT Project Management/Deliverables tracker - Gantt Chart.xlsx","148779","2021-08-20T21:50:47","3f28d5d51e4063eaaf70e79c0df28ad87b1afedb78e580f708253dac1c669152","2026-07-16.1","wiki/_extractions/raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/DMT Project Management/deliverables-tracker-gantt-chart.xlsx.md","failed","red","20260723-115211-479-c1d6ba64"
"raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/DMT Project Management/Deliverables_Tracker.xlsx","16734","2020-05-31T11:03:11","09b0245bf1242cb36ad499fd67821782393d281758fb55f6622c30a0cb84f149","2026-07-16.1","wiki/_extractions/raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/DMT Project Management/deliverables_tracker.xlsx.md","ok","green","20260723-115211-479-c1d6ba64"
"raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/DMT_infrastructure planning - Shortcut.lnk","2302","2021-05-19T13:03:13","4513239e3f747ccfaf1442f830530312056363c65f31674dbaf96c7efeb1a5cb","2026-07-16.1","","","unsupported","20260723-115211-479-c1d6ba64"
"raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/DMT_infrastructure planning/HP e2e DMT Process swim lanes 03-15-20.pptx","583340","2020-04-25T01:50:08","291ef003873133f918ee8040114d80057aa723d99a9d566d8bd37d87df747ddd","2026-07-16.1","wiki/_extractions/raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/DMT_infrastructure planning/hp-e2e-dmt-process-swim-lanes-03-15-20.pptx.md","ok","green","20260723-115211-479-c1d6ba64"
"raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/DMT_infrastructure planning/Training Guide - Process section (1).pptx","3453318","2020-04-25T01:51:28","53db20b0a38130bb6fee491ac94a992a3278bd1be860936c0a3586e19805d5de","2026-07-16.1","wiki/_extractions/raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/DMT_infrastructure planning/training-guide-process-section-1.pptx.md","ok","green","20260723-115211-479-c1d6ba64"
"raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/DMT_infrastructure planning/Training Guide - Process section.pptx","3453318","2020-04-25T01:48:12","5abb1656ca3d30dc28a13b984ff5b25b8ad816881cc97ac04d3985a9b1e8bfab","2026-07-16.1","wiki/_extractions/raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/DMT_infrastructure planning/training-guide-process-section.pptx.md","ok","green","20260723-115211-479-c1d6ba64"
"raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/Eloqua System guides/6. Content Syndication, Integrations, Social Media CloudApps, CRT&UAT.docx","3022948","2020-05-15T00:38:35","5146cf7bd231ae24ce079483dbf8ed6d9043048061afe9472adb2b7e081bd495","2026-07-16.1","wiki/_extractions/raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/Eloqua System guides/6.-content-syndication-integrations-social-media-cloudapps-crt-uat.docx.md","ok","green","20260723-115211-479-c1d6ba64"
"raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/Eloqua System guides/AFTERNOON SESSION_GMT20200610-150423_MartechB2B_1920x1080.mp4","100429566","2020-06-23T18:57:55","5295efbeab74c27dfb0a323fc206e3605ef9915fb96083fe3d3c87cc3de64629","2026-07-16.1","","","unsupported","20260723-115211-479-c1d6ba64"
"raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/Eloqua System guides/Blueprint_DemandGen Campaign/Bucharest workshop - Shortcut.lnk","3062","2021-05-06T23:52:06","19160d277df517a8817600e4e41d4e38656f821968b8f9c8ef250ad8a3374cbf","2026-07-16.1","","","unsupported","20260723-115211-479-c1d6ba64"
"raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/Eloqua System guides/CRT_Campaign Set-Up/CRT Template - Eloqua Documentation.ppt","420864","2020-04-25T00:39:29","90a7dc054418b2dcd8eb137552db5e47c751423ea2f07ff74049ba4262fd52c3","2026-07-16.1","","","unsupported","20260723-115211-479-c1d6ba64"
"raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/Eloqua System guides/CRT_Campaign Set-Up/CRT Template - Eloqua Documentation.pptx","148317","2020-05-14T21:42:57","ec4864471098df134259ff0c24ff174afb3b9cd593d9316531e78879b6b5c292","2026-07-16.1","wiki/_extractions/raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/Eloqua System guides/CRT_Campaign Set-Up/crt-template-eloqua-documentation.pptx.md","ok","green","20260723-115211-479-c1d6ba64"
"raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/Eloqua System guides/CRT_Campaign Set-Up/CRT_Template - Updated.xlsm","125023","2020-05-14T21:45:06","00cd50aa9aea18dcfeb4b9a9fa3060a0de098778186470e650d291356c3d09bb","2026-07-16.1","","","unsupported","20260723-115211-479-c1d6ba64"
"raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/Eloqua System guides/CRT_Campaign Set-Up/CRT_Template - Updated_June.xlsm","133153","2020-07-31T23:07:28","6fe1cf31c23ecd9154668e5145a141a87d4dab40366d65879fe92aec8c3e4e19","2026-07-16.1","","","unsupported","20260723-115211-479-c1d6ba64"
"raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/Eloqua System guides/CRT_Campaign Set-Up/CRT_template_final.xlsx","110848","2020-05-17T13:30:06","be0a27b66f54b762fc19668f9212904a0aaced19b2cfa6fd0bde881042419925","2026-07-16.1","wiki/_extractions/raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/Eloqua System guides/CRT_Campaign Set-Up/crt_template_final.xlsx.md","ok","green","20260723-115211-479-c1d6ba64"
"raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/Eloqua System guides/CRT_Campaign Set-Up/Requirement for Marketing Automation Plattform_Rolf.pptx","3475559","2019-04-30T14:53:07","a344b9cf4b2fbf23644dfd193040d4c3578518bfe93bc1f9820bec2c0efa2e67","2026-07-16.1","wiki/_extractions/raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/Eloqua System guides/CRT_Campaign Set-Up/requirement-for-marketing-automation-plattform_rolf.pptx.md","ok","green","20260723-115211-479-c1d6ba64"
"raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/Eloqua System guides/DE_15 flows (002) - Shortcut.lnk","4251","2021-05-03T10:41:59","eeb73977188b613596c64b8d4f2081e2d6fb827eff205f136d52debb9b74b973","2026-07-16.1","","","unsupported","20260723-115211-479-c1d6ba64"
"raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/Eloqua System guides/DMT update Feb28 draft v3 - Shortcut.lnk","2937","2021-05-20T16:42:43","c7ac3d8c97a3cf867ecf0157877a7c824c642772c79beea4fadce6223dd26f42","2026-07-16.1","","","unsupported","20260723-115211-479-c1d6ba64"
"raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/Eloqua System guides/Eloqua - Shortcut.lnk","2440","2021-05-03T10:44:00","50ca6212902684664800101d835ce6961815df43746fe906b2b22ad386b5d079","2026-07-16.1","","","unsupported","20260723-115211-479-c1d6ba64"
"raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/Eloqua System guides/Eloqua Playbook/HP Eloqua Playbook - User Onboarding.docx","140622","2020-07-31T22:49:51","4fcf30dfc219ae8c4d3ef213b6476847abc6a5fd265d2b9d924fdacab3be054a","2026-07-16.1","wiki/_extractions/raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/Eloqua System guides/Eloqua Playbook/hp-eloqua-playbook-user-onboarding.docx.md","ok","green","20260723-115211-479-c1d6ba64"
"raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/Eloqua System guides/Eloqua Playbook/HP Martech Workshop_10 June 2020 - Shortcut.lnk","3059","2021-03-20T00:04:12","1909854035f1ea8c03fb8005c34caba04f2e1d2354af96e7489b5e5c0b00c8d9","2026-07-16.1","","","unsupported","20260723-115211-479-c1d6ba64"
"raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/Eloqua System guides/Eloqua Playbook/HP Playbook - Campaign Orchestration.docx","2540516","2020-07-10T13:09:25","e5a3b51280c09411f6b58b88ff97d076187ebcbcffba1d38c94dca1b5585973a","2026-07-16.1","wiki/_extractions/raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/Eloqua System guides/Eloqua Playbook/hp-playbook-campaign-orchestration.docx.md","ok","green","20260723-115211-479-c1d6ba64"
"raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/Eloqua System guides/Eloqua Playbook/HP Playbook - Folder Hierarchy.docx","41352","2020-07-10T13:09:33","05c974d2d145942ae2c0411e7599d635db22ddee65fdd83eded6222a7069226c","2026-07-16.1","wiki/_extractions/raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/Eloqua System guides/Eloqua Playbook/hp-playbook-folder-hierarchy.docx.md","ok","green","20260723-115211-479-c1d6ba64"
"raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/Eloqua System guides/Eloqua Playbook/HP Playbook - Lead and Interaction Management.docx","599669","2020-07-10T13:08:15","e26dbbc8b02cff99fd9343096df01d0f265200e8ae02840ee0e654fe99639f74","2026-07-16.1","wiki/_extractions/raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/Eloqua System guides/Eloqua Playbook/hp-playbook-lead-and-interaction-management.docx.md","ok","green","20260723-115211-479-c1d6ba64"
"raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/Eloqua System guides/Eloqua Playbook/HP Playbook - Naming Convention Tool.docx","68819","2020-07-10T13:08:59","b127bdebce50e20c005bd0b01da66c7b4fa5f3cda7837a17d41765c30054ae5d","2026-07-16.1","wiki/_extractions/raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/Eloqua System guides/Eloqua Playbook/hp-playbook-naming-convention-tool.docx.md","ok","green","20260723-115211-479-c1d6ba64"
"raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/Eloqua System guides/Eloqua Playbook/HP Playbook - Tracking and Analytics.docx","212186","2020-07-10T13:09:13","faf5506c5a319463edf5a79775b3f99334a17b5f25171ecec16ed6eed7f157d2","2026-07-16.1","wiki/_extractions/raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/Eloqua System guides/Eloqua Playbook/hp-playbook-tracking-and-analytics.docx.md","ok","green","20260723-115211-479-c1d6ba64"
"raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/Eloqua System guides/Eloqua Playbook/Module 1 - Migration to HP Martech  - Shortcut.lnk","3090","2021-03-20T00:04:05","08e644716d2125dc4dabebc7eaae09ac89e6cdb0f5a37f947ae20f476c568510","2026-07-16.1","","","unsupported","20260723-115211-479-c1d6ba64"
"raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/Eloqua System guides/Eloqua Requirements with Zoom Eloqua Process US BPS Commercial Marketing_LS.pptx","5448527","2020-07-16T01:59:38","bc38888ccf6e51948562c6e921318c911e98ac8f93ec5833775fd71346cc8f64","2026-07-16.1","wiki/_extractions/raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/Eloqua System guides/eloqua-requirements-with-zoom-eloqua-process-us-bps-commercial-marketing_ls.pptx.md","ok","green","20260723-115211-479-c1d6ba64"
"raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/Eloqua System guides/HP B2B MarTech COE_Stakeholders/HP B2B MarTech COE_Stakeholders_April_09_2020_final.pdf","2688714","2020-07-16T02:02:58","846e7e5581da9b4994ddab072ee9a125252480b91d85283782b3cc7c1d287ab1","2026-07-16.1","wiki/_extractions/raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/Eloqua System guides/HP B2B MarTech COE_Stakeholders/hp-b2b-martech-coe_stakeholders_april_09_2020_final.pdf.md","ok","green","20260723-115211-479-c1d6ba64"
"raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/Eloqua System guides/HP B2B MarTech COE_Stakeholders/HP B2B MarTech COE_Stakeholders_April_23_2020_final.pdf","2611981","2020-07-16T02:04:24","57774f9f92f5c17a207ce15d1cd1798ab48e8a3960468392bcde6fea510d3462","2026-07-16.1","wiki/_extractions/raw/assets/11. HP Digital Folder/Digital Marketing Transformation/DMT Documente_Projekte/MarTech/Eloqua System guides/HP B2B MarTech COE_Stakeholders/hp-b2b-martech-coe_stakeholders_april_23_2020_final.pdf.md","ok","green","20260723-115211-479-c1d6ba64"
